run_index,scenario_seed,scenario_case_id,scenario_case_name,scenario_case_label,scenario_split,dominant_approach,dominant_approach_count,dominant_exit,dominant_exit_count,early_departures,total_agvs,north_agvs,south_agvs,west_agvs,east_agvs,spawn_plan_json,goal_plan_json
128,40128,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [1, 1, 7, 8, 8], ""NORTH"": [0, 2, 5, 6, 8], ""SOUTH"": [1, 1, 2, 2, 8], ""WEST"": [0, 2, 4, 8, 8]}","{""EAST"": [""N_EXIT"", ""S_EXIT"", ""N_EXIT"", ""S_EXIT"", ""N_EXIT""], ""NORTH"": [""S_EXIT"", ""W_EXIT"", ""W_EXIT"", ""E_EXIT"", ""S_EXIT""], ""SOUTH"": [""E_EXIT"", ""W_EXIT"", ""E_EXIT"", ""W_EXIT"", ""W_EXIT""], ""WEST"": [""E_EXIT"", ""N_EXIT"", ""E_EXIT"", ""N_EXIT"", ""S_EXIT""]}"
129,40129,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [1, 4, 4, 6, 8], ""NORTH"": [0, 1, 1, 6, 8], ""SOUTH"": [0, 1, 2, 8, 8], ""WEST"": [0, 0, 1, 4, 4]}","{""EAST"": [""N_EXIT"", ""W_EXIT"", ""W_EXIT"", ""S_EXIT"", ""W_EXIT""], ""NORTH"": [""S_EXIT"", ""E_EXIT"", ""W_EXIT"", ""S_EXIT"", ""W_EXIT""], ""SOUTH"": [""E_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT""], ""WEST"": [""S_EXIT"", ""E_EXIT"", ""S_EXIT"", ""E_EXIT"", ""E_EXIT""]}"
130,40130,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [0, 0, 1, 4, 7], ""NORTH"": [2, 2, 2, 2, 8], ""SOUTH"": [2, 3, 7, 8, 8], ""WEST"": [0, 2, 5, 5, 8]}","{""EAST"": [""W_EXIT"", ""S_EXIT"", ""N_EXIT"", ""W_EXIT"", ""N_EXIT""], ""NORTH"": [""E_EXIT"", ""S_EXIT"", ""S_EXIT"", ""W_EXIT"", ""S_EXIT""], ""SOUTH"": [""N_EXIT"", ""W_EXIT"", ""E_EXIT"", ""N_EXIT"", ""W_EXIT""], ""WEST"": [""S_EXIT"", ""E_EXIT"", ""N_EXIT"", ""E_EXIT"", ""E_EXIT""]}"
131,40131,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [1, 2, 3, 7, 7], ""NORTH"": [0, 0, 1, 2, 7], ""SOUTH"": [2, 4, 6, 8, 8], ""WEST"": [1, 2, 2, 5, 6]}","{""EAST"": [""S_EXIT"", ""N_EXIT"", ""W_EXIT"", ""S_EXIT"", ""W_EXIT""], ""NORTH"": [""S_EXIT"", ""W_EXIT"", ""W_EXIT"", ""S_EXIT"", ""E_EXIT""], ""SOUTH"": [""E_EXIT"", ""E_EXIT"", ""W_EXIT"", ""N_EXIT"", ""E_EXIT""], ""WEST"": [""N_EXIT"", ""N_EXIT"", ""E_EXIT"", ""S_EXIT"", ""N_EXIT""]}"
132,40132,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [0, 2, 2, 6, 8], ""NORTH"": [0, 2, 3, 8, 8], ""SOUTH"": [1, 2, 2, 8, 8], ""WEST"": [0, 1, 3, 8, 8]}","{""EAST"": [""N_EXIT"", ""W_EXIT"", ""S_EXIT"", ""S_EXIT"", ""N_EXIT""], ""NORTH"": [""S_EXIT"", ""E_EXIT"", ""W_EXIT"", ""S_EXIT"", ""E_EXIT""], ""SOUTH"": [""W_EXIT"", ""W_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT""], ""WEST"": [""E_EXIT"", ""S_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT""]}"
133,40133,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [1, 2, 2, 7, 8], ""NORTH"": [0, 1, 2, 2, 6], ""SOUTH"": [0, 1, 3, 6, 7], ""WEST"": [2, 3, 3, 3, 8]}","{""EAST"": [""W_EXIT"", ""W_EXIT"", ""S_EXIT"", ""W_EXIT"", ""N_EXIT""], ""NORTH"": [""S_EXIT"", ""E_EXIT"", ""W_EXIT"", ""S_EXIT"", ""S_EXIT""], ""SOUTH"": [""N_EXIT"", ""N_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT""], ""WEST"": [""E_EXIT"", ""N_EXIT"", ""S_EXIT"", ""E_EXIT"", ""N_EXIT""]}"
134,40134,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [1, 5, 5, 5, 6], ""NORTH"": [0, 1, 1, 2, 3], ""SOUTH"": [1, 2, 6, 7, 8], ""WEST"": [1, 1, 1, 4, 5]}","{""EAST"": [""S_EXIT"", ""N_EXIT"", ""W_EXIT"", ""S_EXIT"", ""S_EXIT""], ""NORTH"": [""W_EXIT"", ""E_EXIT"", ""S_EXIT"", ""W_EXIT"", ""E_EXIT""], ""SOUTH"": [""N_EXIT"", ""N_EXIT"", ""W_EXIT"", ""N_EXIT"", ""W_EXIT""], ""WEST"": [""E_EXIT"", ""S_EXIT"", ""E_EXIT"", ""N_EXIT"", ""E_EXIT""]}"
135,40135,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [0, 0, 1, 8, 8], ""NORTH"": [0, 0, 2, 3, 6], ""SOUTH"": [1, 2, 4, 5, 7], ""WEST"": [0, 1, 3, 5, 8]}","{""EAST"": [""N_EXIT"", ""S_EXIT"", ""W_EXIT"", ""N_EXIT"", ""N_EXIT""], ""NORTH"": [""E_EXIT"", ""S_EXIT"", ""S_EXIT"", ""W_EXIT"", ""S_EXIT""], ""SOUTH"": [""N_EXIT"", ""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""E_EXIT""], ""WEST"": [""S_EXIT"", ""N_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT""]}"
136,40136,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [0, 1, 3, 6, 8], ""NORTH"": [0, 2, 3, 7, 7], ""SOUTH"": [0, 0, 1, 2, 4], ""WEST"": [0, 1, 5, 5, 6]}","{""EAST"": [""S_EXIT"", ""W_EXIT"", ""S_EXIT"", ""N_EXIT"", ""W_EXIT""], ""NORTH"": [""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT"", ""E_EXIT""], ""SOUTH"": [""W_EXIT"", ""N_EXIT"", ""N_EXIT"", ""E_EXIT"", ""W_EXIT""], ""WEST"": [""N_EXIT"", ""S_EXIT"", ""S_EXIT"", ""N_EXIT"", ""S_EXIT""]}"
137,40137,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [1, 1, 5, 5, 6], ""NORTH"": [1, 2, 4, 7, 8], ""SOUTH"": [0, 0, 1, 2, 4], ""WEST"": [2, 2, 6, 6, 7]}","{""EAST"": [""W_EXIT"", ""W_EXIT"", ""N_EXIT"", ""W_EXIT"", ""W_EXIT""], ""NORTH"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""E_EXIT"", ""S_EXIT""], ""SOUTH"": [""N_EXIT"", ""E_EXIT"", ""W_EXIT"", ""N_EXIT"", ""N_EXIT""], ""WEST"": [""E_EXIT"", ""S_EXIT"", ""E_EXIT"", ""N_EXIT"", ""E_EXIT""]}"
138,40138,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [3, 3, 5, 6, 7], ""NORTH"": [0, 0, 0, 2, 8], ""SOUTH"": [1, 1, 2, 4, 8], ""WEST"": [1, 1, 2, 4, 8]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""W_EXIT"", ""S_EXIT"", ""N_EXIT""], ""NORTH"": [""E_EXIT"", ""S_EXIT"", ""E_EXIT"", ""S_EXIT"", ""W_EXIT""], ""SOUTH"": [""W_EXIT"", ""W_EXIT"", ""N_EXIT"", ""E_EXIT"", ""W_EXIT""], ""WEST"": [""S_EXIT"", ""E_EXIT"", ""E_EXIT"", ""N_EXIT"", ""S_EXIT""]}"
139,40139,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [1, 2, 2, 3, 6], ""NORTH"": [1, 3, 4, 7, 8], ""SOUTH"": [0, 0, 3, 4, 6], ""WEST"": [0, 0, 1, 2, 7]}","{""EAST"": [""S_EXIT"", ""W_EXIT"", ""N_EXIT"", ""W_EXIT"", ""S_EXIT""], ""NORTH"": [""E_EXIT"", ""S_EXIT"", ""W_EXIT"", ""W_EXIT"", ""E_EXIT""], ""SOUTH"": [""W_EXIT"", ""E_EXIT"", ""N_EXIT"", ""E_EXIT"", ""N_EXIT""], ""WEST"": [""N_EXIT"", ""E_EXIT"", ""N_EXIT"", ""S_EXIT"", ""S_EXIT""]}"
140,40140,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [0, 1, 2, 6, 7], ""NORTH"": [1, 2, 2, 3, 8], ""SOUTH"": [0, 2, 3, 4, 6], ""WEST"": [1, 2, 7, 7, 8]}","{""EAST"": [""N_EXIT"", ""S_EXIT"", ""N_EXIT"", ""N_EXIT"", ""W_EXIT""], ""NORTH"": [""S_EXIT"", ""E_EXIT"", ""W_EXIT"", ""S_EXIT"", ""E_EXIT""], ""SOUTH"": [""W_EXIT"", ""W_EXIT"", ""N_EXIT"", ""E_EXIT"", ""W_EXIT""], ""WEST"": [""E_EXIT"", ""N_EXIT"", ""S_EXIT"", ""S_EXIT"", ""E_EXIT""]}"
141,40141,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [2, 2, 5, 6, 8], ""NORTH"": [0, 1, 2, 6, 8], ""SOUTH"": [0, 1, 2, 6, 8], ""WEST"": [1, 2, 5, 6, 7]}","{""EAST"": [""W_EXIT"", ""S_EXIT"", ""N_EXIT"", ""N_EXIT"", ""S_EXIT""], ""NORTH"": [""S_EXIT"", ""W_EXIT"", ""E_EXIT"", ""W_EXIT"", ""S_EXIT""], ""SOUTH"": [""N_EXIT"", ""E_EXIT"", ""W_EXIT"", ""N_EXIT"", ""W_EXIT""], ""WEST"": [""E_EXIT"", ""S_EXIT"", ""E_EXIT"", ""E_EXIT"", ""N_EXIT""]}"
142,40142,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [0, 1, 3, 5, 8], ""NORTH"": [1, 1, 1, 2, 5], ""SOUTH"": [0, 1, 3, 5, 7], ""WEST"": [1, 2, 4, 5, 7]}","{""EAST"": [""S_EXIT"", ""W_EXIT"", ""N_EXIT"", ""S_EXIT"", ""W_EXIT""], ""NORTH"": [""E_EXIT"", ""S_EXIT"", ""S_EXIT"", ""E_EXIT"", ""S_EXIT""], ""SOUTH"": [""N_EXIT"", ""W_EXIT"", ""N_EXIT"", ""W_EXIT"", ""W_EXIT""], ""WEST"": [""E_EXIT"", ""N_EXIT"", ""E_EXIT"", ""N_EXIT"", ""E_EXIT""]}"
143,40143,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [2, 2, 4, 5, 7], ""NORTH"": [0, 1, 2, 4, 8], ""SOUTH"": [0, 1, 2, 6, 7], ""WEST"": [0, 2, 3, 4, 5]}","{""EAST"": [""N_EXIT"", ""S_EXIT"", ""N_EXIT"", ""W_EXIT"", ""W_EXIT""], ""NORTH"": [""W_EXIT"", ""E_EXIT"", ""S_EXIT"", ""W_EXIT"", ""S_EXIT""], ""SOUTH"": [""N_EXIT"", ""N_EXIT"", ""W_EXIT"", ""N_EXIT"", ""E_EXIT""], ""WEST"": [""E_EXIT"", ""S_EXIT"", ""E_EXIT"", ""E_EXIT"", ""S_EXIT""]}"
144,40144,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [2, 2, 2, 3, 7], ""NORTH"": [0, 0, 2, 3, 4], ""SOUTH"": [0, 1, 2, 4, 8], ""WEST"": [2, 5, 7, 7, 8]}","{""EAST"": [""S_EXIT"", ""N_EXIT"", ""S_EXIT"", ""W_EXIT"", ""N_EXIT""], ""NORTH"": [""W_EXIT"", ""E_EXIT"", ""S_EXIT"", ""S_EXIT"", ""W_EXIT""], ""SOUTH"": [""E_EXIT"", ""W_EXIT"", ""E_EXIT"", ""W_EXIT"", ""E_EXIT""], ""WEST"": [""N_EXIT"", ""N_EXIT"", ""S_EXIT"", ""N_EXIT"", ""E_EXIT""]}"
145,40145,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [0, 0, 1, 2, 7], ""NORTH"": [0, 0, 4, 4, 6], ""SOUTH"": [2, 2, 3, 4, 7], ""WEST"": [1, 2, 7, 7, 8]}","{""EAST"": [""W_EXIT"", ""N_EXIT"", ""S_EXIT"", ""N_EXIT"", ""W_EXIT""], ""NORTH"": [""E_EXIT"", ""E_EXIT"", ""S_EXIT"", ""W_EXIT"", ""S_EXIT""], ""SOUTH"": [""E_EXIT"", ""W_EXIT"", ""W_EXIT"", ""N_EXIT"", ""N_EXIT""], ""WEST"": [""S_EXIT"", ""N_EXIT"", ""E_EXIT"", ""S_EXIT"", ""E_EXIT""]}"
146,40146,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [0, 1, 2, 2, 7], ""NORTH"": [1, 3, 4, 5, 8], ""SOUTH"": [1, 1, 3, 6, 6], ""WEST"": [0, 1, 2, 7, 8]}","{""EAST"": [""N_EXIT"", ""S_EXIT"", ""W_EXIT"", ""S_EXIT"", ""S_EXIT""], ""NORTH"": [""W_EXIT"", ""E_EXIT"", ""E_EXIT"", ""S_EXIT"", ""W_EXIT""], ""SOUTH"": [""E_EXIT"", ""W_EXIT"", ""W_EXIT"", ""N_EXIT"", ""E_EXIT""], ""WEST"": [""N_EXIT"", ""E_EXIT"", ""S_EXIT"", ""N_EXIT"", ""N_EXIT""]}"
147,40147,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [1, 2, 2, 4, 8], ""NORTH"": [0, 0, 0, 3, 4], ""SOUTH"": [2, 2, 2, 3, 3], ""WEST"": [2, 3, 4, 6, 8]}","{""EAST"": [""N_EXIT"", ""W_EXIT"", ""W_EXIT"", ""N_EXIT"", ""N_EXIT""], ""NORTH"": [""E_EXIT"", ""S_EXIT"", ""S_EXIT"", ""E_EXIT"", ""W_EXIT""], ""SOUTH"": [""W_EXIT"", ""E_EXIT"", ""E_EXIT"", ""N_EXIT"", ""W_EXIT""], ""WEST"": [""S_EXIT"", ""N_EXIT"", ""S_EXIT"", ""E_EXIT"", ""S_EXIT""]}"
148,40148,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [1, 2, 2, 3, 7], ""NORTH"": [0, 3, 5, 6, 8], ""SOUTH"": [0, 0, 1, 3, 6], ""WEST"": [1, 2, 2, 7, 8]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""S_EXIT"", ""W_EXIT"", ""N_EXIT""], ""NORTH"": [""S_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT"", ""S_EXIT""], ""SOUTH"": [""E_EXIT"", ""W_EXIT"", ""W_EXIT"", ""N_EXIT"", ""W_EXIT""], ""WEST"": [""E_EXIT"", ""S_EXIT"", ""N_EXIT"", ""S_EXIT"", ""E_EXIT""]}"
149,40149,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [0, 0, 1, 2, 5], ""NORTH"": [0, 1, 1, 3, 7], ""SOUTH"": [0, 3, 4, 4, 5], ""WEST"": [0, 1, 4, 7, 8]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""W_EXIT"", ""S_EXIT"", ""N_EXIT""], ""NORTH"": [""W_EXIT"", ""S_EXIT"", ""W_EXIT"", ""E_EXIT"", ""W_EXIT""], ""SOUTH"": [""W_EXIT"", ""E_EXIT"", ""E_EXIT"", ""N_EXIT"", ""E_EXIT""], ""WEST"": [""S_EXIT"", ""E_EXIT"", ""S_EXIT"", ""N_EXIT"", ""S_EXIT""]}"
150,40150,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [0, 0, 2, 4, 7], ""NORTH"": [0, 1, 2, 2, 7], ""SOUTH"": [0, 2, 5, 5, 8], ""WEST"": [0, 5, 6, 6, 7]}","{""EAST"": [""S_EXIT"", ""W_EXIT"", ""W_EXIT"", ""N_EXIT"", ""S_EXIT""], ""NORTH"": [""E_EXIT"", ""S_EXIT"", ""W_EXIT"", ""E_EXIT"", ""E_EXIT""], ""SOUTH"": [""W_EXIT"", ""N_EXIT"", ""N_EXIT"", ""E_EXIT"", ""W_EXIT""], ""WEST"": [""N_EXIT"", ""S_EXIT"", ""E_EXIT"", ""N_EXIT"", ""S_EXIT""]}"
151,40151,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [1, 3, 4, 5, 7], ""NORTH"": [0, 0, 6, 7, 7], ""SOUTH"": [1, 2, 2, 4, 8], ""WEST"": [0, 1, 2, 2, 4]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""W_EXIT"", ""W_EXIT"", ""S_EXIT""], ""NORTH"": [""W_EXIT"", ""E_EXIT"", ""E_EXIT"", ""S_EXIT"", ""S_EXIT""], ""SOUTH"": [""W_EXIT"", ""N_EXIT"", ""N_EXIT"", ""W_EXIT"", ""N_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT""]}"
152,40152,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [0, 2, 3, 3, 7], ""NORTH"": [0, 2, 3, 4, 6], ""SOUTH"": [1, 1, 1, 3, 7], ""WEST"": [0, 0, 2, 4, 5]}","{""EAST"": [""S_EXIT"", ""W_EXIT"", ""S_EXIT"", ""S_EXIT"", ""N_EXIT""], ""NORTH"": [""E_EXIT"", ""W_EXIT"", ""S_EXIT"", ""E_EXIT"", ""W_EXIT""], ""SOUTH"": [""N_EXIT"", ""W_EXIT"", ""E_EXIT"", ""N_EXIT"", ""W_EXIT""], ""WEST"": [""E_EXIT"", ""N_EXIT"", ""E_EXIT"", ""S_EXIT"", ""N_EXIT""]}"
153,40153,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [0, 1, 2, 3, 4], ""NORTH"": [0, 3, 4, 6, 8], ""SOUTH"": [0, 1, 2, 4, 8], ""WEST"": [0, 1, 2, 4, 4]}","{""EAST"": [""S_EXIT"", ""W_EXIT"", ""S_EXIT"", ""N_EXIT"", ""W_EXIT""], ""NORTH"": [""E_EXIT"", ""E_EXIT"", ""S_EXIT"", ""S_EXIT"", ""W_EXIT""], ""SOUTH"": [""W_EXIT"", ""E_EXIT"", ""N_EXIT"", ""W_EXIT"", ""N_EXIT""], ""WEST"": [""N_EXIT"", ""S_EXIT"", ""N_EXIT"", ""E_EXIT"", ""E_EXIT""]}"
154,40154,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [1, 2, 4, 4, 7], ""NORTH"": [0, 0, 0, 2, 2], ""SOUTH"": [2, 2, 3, 4, 6], ""WEST"": [2, 4, 4, 6, 7]}","{""EAST"": [""N_EXIT"", ""S_EXIT"", ""W_EXIT"", ""N_EXIT"", ""N_EXIT""], ""NORTH"": [""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""E_EXIT""], ""SOUTH"": [""N_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""N_EXIT""], ""WEST"": [""S_EXIT"", ""E_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT""]}"
155,40155,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [0, 5, 5, 7, 8], ""NORTH"": [0, 1, 2, 4, 7], ""SOUTH"": [1, 1, 2, 3, 5], ""WEST"": [0, 0, 1, 3, 5]}","{""EAST"": [""S_EXIT"", ""W_EXIT"", ""W_EXIT"", ""N_EXIT"", ""S_EXIT""], ""NORTH"": [""S_EXIT"", ""S_EXIT"", ""E_EXIT"", ""S_EXIT"", ""E_EXIT""], ""SOUTH"": [""N_EXIT"", ""W_EXIT"", ""N_EXIT"", ""W_EXIT"", ""W_EXIT""], ""WEST"": [""E_EXIT"", ""E_EXIT"", ""N_EXIT"", ""E_EXIT"", ""N_EXIT""]}"
156,40156,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [0, 1, 3, 4, 4], ""NORTH"": [0, 1, 2, 4, 8], ""SOUTH"": [2, 3, 4, 6, 8], ""WEST"": [0, 0, 1, 1, 7]}","{""EAST"": [""W_EXIT"", ""N_EXIT"", ""S_EXIT"", ""S_EXIT"", ""N_EXIT""], ""NORTH"": [""S_EXIT"", ""E_EXIT"", ""W_EXIT"", ""S_EXIT"", ""E_EXIT""], ""SOUTH"": [""W_EXIT"", ""N_EXIT"", ""N_EXIT"", ""W_EXIT"", ""W_EXIT""], ""WEST"": [""E_EXIT"", ""N_EXIT"", ""E_EXIT"", ""E_EXIT"", ""S_EXIT""]}"
157,40157,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [0, 1, 3, 4, 7], ""NORTH"": [0, 5, 6, 6, 6], ""SOUTH"": [1, 1, 1, 3, 8], ""WEST"": [0, 0, 1, 2, 7]}","{""EAST"": [""S_EXIT"", ""S_EXIT"", ""N_EXIT"", ""S_EXIT"", ""S_EXIT""], ""NORTH"": [""W_EXIT"", ""E_EXIT"", ""W_EXIT"", ""E_EXIT"", ""W_EXIT""], ""SOUTH"": [""N_EXIT"", ""W_EXIT"", ""N_EXIT"", ""N_EXIT"", ""W_EXIT""], ""WEST"": [""N_EXIT"", ""E_EXIT"", ""S_EXIT"", ""E_EXIT"", ""E_EXIT""]}"
158,40158,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [0, 1, 2, 5, 7], ""NORTH"": [0, 0, 1, 2, 2], ""SOUTH"": [2, 3, 4, 4, 5], ""WEST"": [1, 4, 4, 5, 8]}","{""EAST"": [""S_EXIT"", ""W_EXIT"", ""S_EXIT"", ""N_EXIT"", ""S_EXIT""], ""NORTH"": [""W_EXIT"", ""E_EXIT"", ""S_EXIT"", ""E_EXIT"", ""E_EXIT""], ""SOUTH"": [""W_EXIT"", ""N_EXIT"", ""E_EXIT"", ""W_EXIT"", ""W_EXIT""], ""WEST"": [""E_EXIT"", ""S_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT""]}"
159,40159,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [0, 0, 5, 5, 7], ""NORTH"": [0, 0, 0, 2, 3], ""SOUTH"": [1, 4, 6, 6, 8], ""WEST"": [0, 0, 1, 3, 7]}","{""EAST"": [""N_EXIT"", ""S_EXIT"", ""W_EXIT"", ""N_EXIT"", ""N_EXIT""], ""NORTH"": [""S_EXIT"", ""S_EXIT"", ""W_EXIT"", ""W_EXIT"", ""S_EXIT""], ""SOUTH"": [""W_EXIT"", ""W_EXIT"", ""N_EXIT"", ""N_EXIT"", ""E_EXIT""], ""WEST"": [""E_EXIT"", ""S_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT""]}"
160,40160,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [1, 4, 5, 6, 7], ""NORTH"": [0, 1, 7, 8, 8], ""SOUTH"": [0, 2, 2, 4, 5], ""WEST"": [0, 0, 1, 2, 8]}","{""EAST"": [""S_EXIT"", ""N_EXIT"", ""W_EXIT"", ""S_EXIT"", ""N_EXIT""], ""NORTH"": [""W_EXIT"", ""S_EXIT"", ""W_EXIT"", ""E_EXIT"", ""S_EXIT""], ""SOUTH"": [""N_EXIT"", ""W_EXIT"", ""N_EXIT"", ""W_EXIT"", ""E_EXIT""], ""WEST"": [""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""N_EXIT"", ""S_EXIT""]}"
161,40161,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [4, 5, 6, 8, 8], ""NORTH"": [0, 2, 2, 4, 6], ""SOUTH"": [0, 0, 4, 5, 6], ""WEST"": [0, 0, 1, 2, 2]}","{""EAST"": [""S_EXIT"", ""S_EXIT"", ""W_EXIT"", ""W_EXIT"", ""S_EXIT""], ""NORTH"": [""W_EXIT"", ""S_EXIT"", ""S_EXIT"", ""W_EXIT"", ""E_EXIT""], ""SOUTH"": [""W_EXIT"", ""N_EXIT"", ""E_EXIT"", ""E_EXIT"", ""N_EXIT""], ""WEST"": [""N_EXIT"", ""E_EXIT"", ""E_EXIT"", ""N_EXIT"", ""N_EXIT""]}"
162,40162,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [1, 2, 3, 3, 8], ""NORTH"": [1, 1, 2, 4, 4], ""SOUTH"": [0, 1, 3, 5, 6], ""WEST"": [1, 2, 2, 5, 7]}","{""EAST"": [""S_EXIT"", ""N_EXIT"", ""S_EXIT"", ""N_EXIT"", ""W_EXIT""], ""NORTH"": [""W_EXIT"", ""E_EXIT"", ""S_EXIT"", ""W_EXIT"", ""S_EXIT""], ""SOUTH"": [""W_EXIT"", ""W_EXIT"", ""N_EXIT"", ""N_EXIT"", ""E_EXIT""], ""WEST"": [""N_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""S_EXIT""]}"
163,40163,2,arrival_burst,Scenario 2: Arrival burst,train_test,,0,,0,10,20,5,5,5,5,"{""EAST"": [0, 5, 6, 6, 8], ""NORTH"": [0, 1, 2, 5, 7], ""SOUTH"": [1, 2, 2, 6, 7], ""WEST"": [0, 0, 2, 4, 7]}","{""EAST"": [""S_EXIT"", ""W_EXIT"", ""N_EXIT"", ""N_EXIT"", ""W_EXIT""], ""NORTH"": [""W_EXIT"", ""S_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT""], ""SOUTH"": [""E_EXIT"", ""W_EXIT"", ""N_EXIT"", ""N_EXIT"", ""W_EXIT""], ""WEST"": [""N_EXIT"", ""E_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT""]}"
